time,price,amount,bid_price,ask_price
15085553,141290,1,141270,141290
15085698,141280,2,141280,141300
15085698,141270,1,141270,141280
15085698,141280,1,141260,141280
15085701,141260,1,141260,141280
15085847,141260,2,141260,141270
15085980,141260,1,141260,141270
15090201,141260,1,141260,141270
15090201,141260,1,141250,141260
15090216,141270,3,141250,141270
15090216,141280,2,141250,141270
15090219,141280,1,141260,141280
15090229,141280,1,141250,141280
15090237,141280,1,141280,141290
15090502,141290,1,141290,141300
15090533,141290,1,141290,141300
15090533,141280,2,141280,141290
15090668,141260,1,141260,141290
15090802,141280,2,141270,141280
15090802,141280,1,141280,141290
15091129,141280,3,141280,141290
15091129,141280,5,141280,141290
15091130,141290,1,141270,141290
15091132,141280,1,141280,141300
15091132,141280,1,141280,141300
15091139,141280,1,141280,141300
15091461,141280,1,141280,141300
15091466,141280,1,141280,141290
15091566,141290,1,141280,141290
15091568,141300,1,141290,141300
15091570,141300,1,141300,141310
15091576,141310,1,141300,141310
15091660,141310,1,141310,141320
15091662,141310,1,141310,141320
15091663,141310,1,141310,141320
15091664,141310,1,141300,141310
15091672,141310,3,141310,141320
15091678,141310,1,141310,141320
15091700,141310,2,141310,141320
15091812,141310,1,141290,141310
15092092,141290,1,141290,141310
15092098,141280,1,141280,141300
15092103,141280,1,141280,141300
15092222,141280,1,141280,141300
15092365,141280,1,141280,141300
15092370,141270,1,141270,141300
15092376,141260,1,141260,141280
15093504,141260,1,141260,141270
15093508,141250,5,141250,141260
15093508,141250,8,141250,141260
15093508,141250,2,141240,141250
15093508,141260,4,141240,141250
15093508,141260,4,141260,141270
15093508,141270,2,141240,141270
15093814,141250,1,141250,141270
15094887,141250,7,141250,141270
15094897,141260,3,141230,141260
15095037,141260,1,141260,141270
15095090,141250,1,141250,141270
15095093,141260,2,141240,141260
15095207,141230,1,141230,141260
15095210,141250,1,141230,141250
15095288,141230,2,141230,141260
15095369,141230,1,141230,141240
15095373,141220,1,141220,141240
15095887,141220,5,141220,141230
15095889,141220,6,141210,141220
15095889,141230,1,141220,141230
15095891,141220,1,141220,141240
15095897,141220,1,141220,141240
15095934,141220,1,141220,141240
15100043,141220,1,141220,141240
15100061,141230,1,141220,141230
15100062,141230,1,141230,141240
15100063,141240,1,141230,141240
15100065,141230,1,141230,141240
15100074,141230,1,141230,141240
15100085,141230,1,141230,141240
15100150,141240,1,141230,141240
15100151,141230,1,141230,141240
15100186,141230,3,141230,141240
15100206,141240,1,141230,141240
15100307,141240,1,141230,141240
15100307,141230,1,141230,141240
15100311,141230,1,141230,141240
15100313,141240,1,141220,141240
15100436,141240,1,141230,141240
15100442,141240,1,141230,141240
15100442,141250,1,141240,141250
15100446,141250,1,141250,141270
15100605,141260,1,141250,141260
15100712,141260,2,141250,141260
15100772,141260,1,141260,141270
15100860,141250,1,141250,141260
15100877,141240,1,141240,141260
15100878,141260,2,141230,141260
15100962,141260,1,141260,141270
15100994,141250,1,141250,141270
15100996,141260,1,141260,141270
15101140,141240,1,141240,141260
15101142,141260,1,141240,141260
15101153,141270,1,141240,141270
15101177,141260,1,141240,141260
15101185,141270,1,141250,141270
15101217,141260,1,141240,141260
15101312,141260,1,141260,141270
15101313,141260,1,141240,141260
15101945,141240,5,141240,141260
15102001,141260,2,141230,141260
15102001,141260,1,141260,141270
15102024,141240,2,141240,141260
15102077,141240,1,141240,141260
15102120,141240,1,141240,141260
15102177,141240,1,141240,141250
15102240,141240,1,141240,141250
15102278,141240,1,141240,141250
15102279,141240,1,141240,141250
15102369,141230,1,141230,141240
15102370,141220,1,141220,141230
15102619,141210,12,141210,141220
15102619,141220,1,141200,141220
15102619,141200,7,141200,141230
15102643,141210,1,141210,141230
15102993,141220,1,141220,141230
15103096,141220,1,141220,141230
15103096,141210,4,141210,141220
15103096,141200,4,141200,141210
15103096,141210,1,141190,141210
15103097,141190,1,141190,141210
15103176,141190,1,141190,141210
15103176,141190,9,141190,141200
15103239,141170,2,141170,141190
15103239,141170,3,141160,141170
15103239,141160,3,141160,141180
15103243,141170,1,141170,141190
15103519,141170,1,141170,141190
15103520,141170,1,141170,141190
15103603,141180,1,141180,141190
15103607,141170,1,141170,141190
15103607,141170,1,141170,141180
15103664,141180,1,141150,141180
15103664,141180,3,141150,141180
15103712,141190,1,141180,141190
15103712,141200,3,141180,141200
15103716,141190,1,141190,141210
15103716,141190,1,141180,141190
15103719,141190,1,141180,141190
15103872,141210,1,141200,141210
15103872,141220,11,141210,141220
15103875,141220,1,141220,141230
15103925,141220,1,141220,141230
15103925,141220,2,141220,141230
15103971,141210,1,141210,141230
15103973,141220,1,141200,141220
15103977,141200,2,141200,141230
15104057,141190,2,141190,141210
15104084,141190,1,141190,141210
15104220,141190,1,141190,141200
15104220,141200,1,141180,141200
15104224,141180,1,141180,141210
15104224,141200,2,141180,141200
15104230,141190,2,141190,141200
15104315,141180,1,141180,141210
15104318,141190,1,141190,141210
15104451,141170,1,141160,141170
15104451,141160,2,141160,141180
15104454,141180,1,141160,141180
15104454,141160,1,141160,141180
15104624,141160,1,141160,141180
15104927,141160,1,141160,141180
15105058,141160,1,141160,141180
15105325,141160,1,141160,141180
15105466,141160,3,141160,141180
15105520,141160,1,141160,141180
15105540,141160,1,141160,141170
15105543,141150,2,141150,141170
15105689,141160,3,141140,141160
15105723,141140,1,141140,141160
15105737,141140,1,141140,141160
15105754,141140,1,141140,141160
15105927,141140,1,141140,141160
15110036,141140,1,141140,141160
15110129,141140,1,141140,141160
15110129,141160,3,141140,141160
15110171,141150,1,141150,141170
15110202,141160,3,141140,141160
15110202,141150,1,141150,141160
15110295,141140,2,141140,141150
15110321,141140,1,141130,141140
15110554,141150,1,141140,141150
15110554,141160,4,141150,141160
15110554,141170,2,141160,141170
15110558,141170,1,141170,141180
15110836,141160,2,141160,141180
15111146,141160,2,141150,141160
15111149,141160,1,141160,141180
15111173,141170,1,141160,141170
15111173,141180,1,141160,141170
15111173,141190,2,141160,141170
15111177,141170,1,141170,141190
15111201,141170,1,141170,141190
15111271,141170,2,141170,141180
15111271,141180,1,141150,141180
15111623,141190,1,141180,141190
15111626,141190,1,141190,141200
15111654,141200,1,141180,141200
15111654,141220,1,141180,141200
15111809,141220,2,141190,141220
15111925,141220,1,141200,141220
15111925,141240,1,141200,141220
15111982,141220,1,141200,141220
15111982,141230,1,141200,141220
15112018,141200,1,141200,141230
15112086,141220,2,141190,141220
15112104,141190,1,141190,141210
15112114,141200,1,141200,141210
15112135,141210,2,141180,141210
15112138,141190,1,141190,141210
15112199,141210,1,141190,141210
15112199,141220,1,141190,141210
15112202,141190,1,141190,141220
15112325,141180,1,141180,141200
15112355,141200,2,141170,141200
15112417,141190,1,141190,141210
15112418,141200,1,141180,141200
15112440,141190,1,141190,141210
15112468,141210,2,141190,141210
15112626,141220,2,141190,141220
15112626,141230,1,141200,141230
15112630,141230,1,141230,141240
15112631,141230,1,141200,141230
15112641,141220,1,141220,141240
15112673,141220,2,141220,141230
15112774,141220,2,141220,141230
15112823,141230,1,141220,141230
15112827,141220,1,141220,141230
15112828,141220,1,141220,141230
15112874,141230,1,141220,141230
15112879,141220,1,141220,141230
15112897,141230,2,141220,141230
15112932,141240,1,141220,141240
15112937,141240,2,141240,141250
15112939,141240,1,141240,141250
15113090,141240,1,141240,141250
15113124,141220,1,141220,141240
15113171,141240,1,141210,141240
15113171,141250,1,141210,141240
15113368,141250,1,141220,141250
15113441,141260,2,141230,141260
15113441,141250,1,141250,141260
15113446,141240,1,141240,141260
15113713,141250,1,141230,141250
15113713,141260,1,141230,141250
15113781,141240,1,141240,141260
15113781,141260,3,141240,141260
15113849,141250,1,141250,141270
15113989,141260,2,141260,141270
15113997,141250,1,141250,141270
15114035,141240,4,141240,141270
15114300,141250,1,141250,141270
15114438,141250,1,141250,141270
15114536,141250,1,141250,141270
15114582,141250,1,141250,141270
15114637,141250,4,141250,141270
15114637,141240,12,141250,141270
15114637,141230,4,141250,141270
15114637,141220,5,141250,141270
15114637,141210,2,141250,141270
15114637,141250,2,141220,141250
15114637,141260,3,141220,141250
15114643,141240,1,141240,141260
15114665,141240,2,141240,141260
15114681,141230,1,141230,141250
15114793,141230,3,141230,141250
15115038,141210,1,141190,141210
15115038,141220,1,141190,141210
15115038,141220,1,141190,141210
15115055,141220,1,141200,141220
15115108,141220,1,141200,141220
15115262,141230,2,141220,141230
15115264,141230,1,141230,141250
15115343,141230,1,141230,141250
15115378,141230,4,141230,141240
15115431,141210,1,141210,141230
15115489,141200,1,141200,141220
15115585,141190,1,141190,141210
15115585,141190,1,141190,141200
15115588,141200,2,141180,141200
15115720,141210,1,141200,141210
15115720,141220,1,141200,141220
15115741,141220,1,141200,141220
15115897,141220,1,141190,141220
15115897,141220,1,141220,141230
15115897,141220,1,141190,141220
15115929,141200,1,141200,141220
15120033,141190,1,141190,141210
15120034,141210,1,141190,141210
15120039,141210,1,141190,141210
15120048,141200,1,141200,141220
15120049,141220,1,141200,141220
15120122,141210,2,141190,141210
15120122,141220,1,141190,141210
15120128,141200,1,141200,141210
15120166,141190,1,141190,141200
15120267,141180,1,141180,141190
15120310,141180,3,141180,141190
15120351,141190,3,141180,141190
15120355,141190,1,141190,141200
15120355,141190,1,141190,141200
15120749,141190,1,141190,141210
15120829,141190,3,141190,141200
15120943,141190,1,141180,141190
15120943,141200,2,141190,141200
15120952,141190,2,141190,141210
15120952,141180,1,141190,141210
15120952,141170,3,141190,141210
15120974,141180,1,141180,141200
15121013,141170,2,141170,141200
15121106,141180,1,141180,141190
15121154,141180,1,141180,141190
15121223,141180,1,141180,141190
15121284,141180,1,141180,141190
15121351,141180,4,141180,141190
15121408,141180,1,141180,141190
15121408,141180,2,141180,141190
15121642,141170,2,141150,141170
15121642,141180,1,141150,141170
15121925,141180,2,141160,141180
15121926,141180,1,141160,141180
15121926,141180,1,141170,141180
15122043,141160,1,141160,141180
15122250,141180,2,141170,141180
15122250,141190,3,141180,141190
15122253,141190,1,141190,141210
15122277,141190,1,141190,141210
15122470,141200,1,141200,141210
15122473,141190,1,141190,141210
15122477,141190,2,141190,141210
15122686,141190,1,141190,141210
15122914,141200,1,141200,141210
15122917,141190,1,141190,141210
15122950,141190,1,141190,141210
15123073,141190,3,141190,141210
15123078,141190,2,141170,141190
15123078,141200,1,141170,141190
15123144,141200,1,141170,141200
15123148,141200,1,141170,141200
15123346,141180,1,141180,141200
15123358,141180,1,141180,141200
15123362,141170,1,141170,141200
15123601,141170,1,141170,141190
15123646,141170,1,141170,141190
15123733,141170,2,141170,141180
15123751,141150,1,141150,141170
15123751,141140,2,141150,141170
15123751,141130,2,141150,141170
15123751,141120,1,141150,141170
15123877,141140,1,141140,141170
15124044,141140,1,141140,141160
15124377,141150,1,141150,141170
15124380,141140,1,141140,141160
15124752,141160,1,141140,141160
15124755,141140,8,141140,141170
15124807,141130,1,141130,141160
15124874,141130,1,141130,141140
15124877,141120,2,141120,141140
15124880,141140,1,141120,141140
15124882,141140,1,141130,141140
15124894,141120,1,141120,141140
15124926,141120,1,141120,141140
15124944,141120,1,141120,141140
15125016,141130,1,141130,141140
15125069,141130,1,141130,141140
15125121,141140,3,141130,141140
15125122,141150,3,141140,141150
15125123,141160,10,141150,141160
15125125,141160,1,141160,141180
15125211,141160,1,141160,141190
15125254,141160,2,141160,141170
15125332,141160,2,141140,141160
15125332,141160,1,141160,141170
15125339,141140,1,141140,141160
15125377,141150,1,141150,141170
15125396,141140,3,141140,141150
15125424,141140,1,141140,141150
15125425,141150,1,141140,141150
15125425,141170,2,141140,141150
15125483,141150,1,141150,141170
15125609,141150,1,141150,141170
15125701,141170,2,141150,141170
15125701,141170,2,141170,141180
15125705,141170,1,141170,141180
15125721,141170,1,141170,141180
15125815,141170,1,141170,141180
15125862,141170,1,141170,141180
15125877,141170,1,141170,141180
15125880,141170,1,141170,141180
15125887,141170,3,141170,141180
15130082,141170,1,141170,141180
15130121,141180,1,141170,141180
15130125,141180,1,141180,141200
15130132,141200,1,141170,141200
15130159,141200,2,141180,141200
15130159,141200,1,141200,141210
15130227,141200,3,141170,141200
15130323,141210,1,141210,141230
15130377,141210,1,141210,141230
15130412,141210,3,141210,141220
15130471,141220,1,141190,141220
15130551,141200,3,141200,141220
15130551,141190,3,141200,141220
15130679,141190,1,141190,141210
15130683,141190,2,141190,141200
15130861,141190,1,141190,141200
15130877,141190,1,141190,141200
15130880,141190,1,141190,141200
15130901,141200,2,141190,141200
15130905,141200,1,141200,141210
15130936,141210,1,141190,141210
15130936,141220,2,141190,141210
15130936,141220,2,141220,141230
15130936,141210,1,141210,141230
15130958,141210,1,141180,141210
15131093,141210,2,141190,141210
15131093,141220,3,141190,141210
15131130,141220,2,141190,141220
15131131,141220,1,141220,141230
15131137,141200,1,141200,141230
15131225,141190,1,141190,141200
15131377,141190,1,141190,141200
15131380,141180,1,141180,141190
15131405,141180,4,141180,141190
15131436,141180,1,141180,141190
15131480,141190,2,141180,141190
15131483,141190,1,141190,141210
15131514,141210,1,141190,141210
15131536,141200,1,141190,141200
15131540,141200,1,141200,141220
15131725,141230,7,141220,141230
15131726,141230,2,141230,141250
15131726,141220,1,141220,141230
15131732,141210,1,141210,141230
15131750,141230,1,141210,141230
15131751,141230,3,141230,141240
15131753,141230,1,141230,141240
15131877,141230,1,141230,141250
15131968,141240,1,141240,141250
15132078,141240,1,141240,141250
15132169,141240,1,141240,141250
15132210,141240,1,141240,141250
15132238,141240,1,141240,141250
15132243,141240,1,141240,141250
15132243,141230,5,141230,141240
15132245,141210,4,141210,141230
15132248,141210,31,141210,141220
15132264,141210,3,141190,141210
15132264,141220,2,141190,141210
15132342,141220,2,141200,141220
15132342,141220,2,141220,141230
15132364,141220,4,141220,141230
15132377,141200,1,141200,141230
15132474,141250,3,141220,141250
15132492,141250,1,141250,141260
15132509,141250,1,141250,141260
15132605,141260,2,141240,141260
15132618,141250,2,141250,141260
15132716,141250,1,141240,141250
15132877,141240,1,141240,141260
15132900,141240,1,141240,141260
15133038,141240,3,141240,141260
15133041,141230,2,141230,141240
15133161,141220,1,141220,141230
15133351,141220,6,141220,141240
15133354,141220,1,141220,141230
15133377,141220,2,141220,141240
15133380,141220,1,141220,141230
15133877,141220,1,141220,141240
15134062,141220,1,141220,141240
15134124,141220,1,141220,141240
15134128,141220,1,141220,141240
15134128,141240,6,141220,141240
15134327,141260,1,141240,141260
15134331,141250,1,141250,141270
15134377,141240,1,141240,141260
15134601,141240,1,141230,141240
15134713,141230,1,141230,141240
15134716,141220,1,141220,141230
15134787,141220,24,141220,141230
15134877,141210,1,141210,141220
15134880,141210,20,141210,141220
15134885,141210,1,141210,141220
15134911,141200,1,141200,141220
15134996,141200,1,141200,141210
15135051,141200,18,141200,141210
15135059,141170,2,141170,141190
15135239,141170,1,141170,141190
15135242,141160,1,141160,141170
15135242,141160,1,141160,141170
15135259,141170,5,141150,141170
15135263,141160,1,141160,141190
15135271,141160,1,141160,141180
15135288,141180,2,141150,141180
15135288,141190,3,141150,141180
15135377,141160,2,141160,141180
15135453,141150,1,141150,141170
15135538,141160,2,141160,141170
15135600,141170,2,141160,141170
15135604,141170,1,141170,141190
15135785,141180,1,141170,141180
15135785,141190,1,141170,141190
15135789,141170,1,141170,141200
15135877,141180,1,141180,141190
15140140,141180,1,141180,141190
15140146,141190,1,141170,141190
15140151,141170,6,141170,141190
15140155,141170,1,141170,141180
15140178,141170,1,141170,141180
15140240,141180,1,141170,141180
15140294,141170,13,141170,141180
15140302,141160,1,141160,141170
15140316,141170,1,141160,141170
15140320,141160,1,141160,141170
15140337,141160,1,141160,141170
15140377,141160,1,141160,141170
15140380,141160,1,141160,141170
15140441,141160,1,141160,141170
15140445,141160,1,141160,141170
15140464,141160,1,141160,141170
15140558,141160,1,141160,141170
15140717,141160,1,141160,141170
15140750,141170,3,141160,141170
15140750,141180,2,141160,141170
15140777,141180,2,141160,141180
15140777,141190,2,141160,141180
15140777,141190,1,141160,141180
15140877,141160,1,141160,141190
15141377,141160,2,141160,141180
15141380,141160,1,141160,141170
15141382,141170,1,141160,141170
15141586,141180,4,141160,141180
15141587,141160,1,141160,141180
15141627,141160,25,141160,141170
15141766,141130,1,141120,141130
15141770,141120,1,141120,141150
15141810,141120,1,141120,141130
15141814,141120,1,141110,141120
15141816,141130,2,141110,141130
15141817,141140,1,141120,141140
15141818,141150,1,141120,141150
15141819,141150,2,141120,141150
15141820,141150,1,141150,141160
15141821,141150,1,141130,141150
15141822,141150,1,141130,141150
15141823,141150,1,141150,141160
15141877,141130,1,141130,141150
15142028,141140,1,141120,141140
15142106,141160,1,141130,141160
15142109,141140,1,141140,141160
15142242,141140,1,141140,141160
15142377,141140,1,141140,141160
15142445,141130,1,141130,141150
15142445,141130,1,141130,141150
15142632,141140,1,141120,141140
15142877,141120,1,141120,141140
15142951,141120,5,141120,141140
15142951,141110,1,141120,141140
15142954,141130,3,141110,141130
15142954,141120,1,141120,141130
15143094,141130,2,141110,141130
15143094,141140,1,141120,141140
15143097,141120,1,141120,141150
15143102,141140,1,141120,141140
15143168,141150,1,141120,141150
15143171,141130,1,141130,141150
15143244,141130,1,141130,141140
15143247,141120,1,141120,141140
15143377,141120,1,141120,141140
15143377,141120,1,141110,141120
15143402,141130,1,141130,141140
15143621,141120,1,141120,141140
15143685,141120,1,141120,141140
15143877,141120,1,141120,141140
15143919,141120,1,141120,141130
15143947,141110,1,141110,141130
15144202,141100,1,141100,141120
15144231,141120,2,141110,141120
15144231,141130,2,141110,141130
15144235,141120,1,141120,141140
15144307,141120,1,141120,141140
15144377,141120,1,141120,141140
15144380,141120,1,141120,141140
15144389,141130,5,141120,141130
15144390,141140,2,141130,141140
15144390,141150,4,141130,141150
15144423,141140,1,141140,141160
15144478,141140,1,141140,141150
15144606,141120,1,141120,141140
15144719,141120,1,141120,141140
15144877,141120,1,141120,141150
15145039,141140,1,141120,141140
15145061,141140,1,141130,141140
15145062,141140,1,141140,141150
15145070,141130,2,141130,141150
15145117,141130,14,141130,141150
15145120,141120,1,141120,141140
15145156,141120,1,141120,141140
15145157,141120,6,141110,141120
15145160,141110,1,141110,141120
15145161,141110,1,141110,141120
15145164,141110,2,141100,141110
15145170,141110,1,141110,141120
15145193,141110,1,141110,141120
15145225,141110,1,141110,141120
15145225,141100,1,141110,141120
15145229,141100,1,141100,141120
15145242,141110,3,141110,141140
15145242,141100,2,141110,141140
15145288,141110,1,141110,141130
15145377,141120,1,141120,141130
15145381,141110,1,141110,141120
15145469,141110,1,141110,141120
15145601,141120,2,141100,141120
15145601,141120,4,141120,141130
15145604,141120,1,141110,141120
15145751,141110,1,141110,141130
15145751,141100,5,141110,141130
15145877,141110,1,141110,141130
15145909,141110,1,141110,141130
15150007,141110,1,141110,141130
15150025,141110,1,141110,141130
15150028,141110,1,141100,141110
15150040,141130,3,141110,141130
15150040,141140,3,141110,141130
15150106,141140,1,141120,141140
15150127,141130,1,141130,141150
15150206,141130,1,141130,141150
15150242,141140,1,141140,141150
15150245,141130,1,141130,141140
15150270,141120,1,141120,141140
15150377,141120,1,141120,141140
15150384,141110,1,141110,141130
15150511,141130,1,141110,141130
15150591,141130,1,141110,141130
15150594,141110,1,141110,141130
15150745,141130,2,141120,141130
15150760,141120,1,141120,141140
15150801,141120,1,141120,141130
15150853,141110,1,141110,141130
15150877,141110,1,141110,141130
15150877,141110,1,141100,141110
15150880,141110,1,141110,141130
15151049,141130,2,141120,141130
15151049,141140,1,141130,141140
15151049,141150,2,141140,141150
15151053,141140,1,141140,141160
15151089,141140,1,141140,141150
15151128,141150,2,141120,141150
15151198,141130,3,141130,141150
15151244,141130,1,141130,141140
15151251,141140,1,141130,141140
15151314,141130,1,141130,141150
15151377,141130,1,141130,141150
15151440,141120,1,141120,141140
15151661,141120,1,141120,141140
15151705,141120,1,141120,141140
15151877,141120,1,141120,141140
15151889,141120,1,141120,141130
15152002,141120,1,141120,141140
15152101,141130,1,141130,141140
15152105,141140,2,141120,141140
15152114,141140,1,141120,141140
15152118,141120,1,141120,141140
15152152,141120,1,141120,141140
15152331,141120,1,141120,141140
15152332,141130,1,141120,141130
15152377,141120,1,141120,141140
15152551,141110,3,141110,141140
15152551,141100,3,141110,141140
15152551,141130,2,141110,141130
15152594,141110,1,141110,141130
15152671,141130,5,141110,141130
15152686,141120,1,141120,141140
15152711,141120,1,141120,141140
15152789,141130,1,141120,141130
15152824,141120,1,141120,141140
15152850,141120,1,141120,141140
15152877,141120,1,141120,141140
15152877,141120,1,141110,141120
15152877,141130,1,141120,141130
15152879,141140,1,141120,141140
15152880,141140,2,141130,141140
15152880,141150,2,141130,141140
15152880,141130,1,141130,141160
15153018,141160,4,141140,141160
15153018,141160,1,141160,141170
15153023,141160,2,141140,141160
15153028,141160,1,141140,141160
15153033,141160,1,141140,141160
15153049,141160,2,141140,141160
15153049,141160,3,141160,141170
15153054,141160,3,141140,141160
15153084,141150,2,141150,141160
15153086,141160,1,141140,141160
15153260,141150,1,141150,141170
15153354,141160,1,141150,141160
15153358,141160,1,141150,141160
15153358,141150,1,141150,141170
15153377,141150,1,141150,141170
15153638,141150,1,141150,141170
15153714,141170,3,141160,141170
15153714,141180,3,141170,141180
15153716,141180,3,141180,141190
15153716,141180,5,141180,141190
15153717,141180,1,141170,141180
15153717,141190,3,141170,141180
15153730,141180,1,141170,141180
15153797,141170,3,141170,141190
15153877,141170,1,141170,141190
15154276,141170,1,141170,141190
15154377,141170,1,141170,141190
15154380,141170,1,141170,141190
15154450,141190,2,141180,141190
15154451,141180,1,141180,141200
15154457,141180,1,141180,141200
15154623,141170,1,141170,141190
15154638,141180,1,141180,141200
15154705,141180,1,141180,141200
15154791,141180,1,141180,141190
15154826,141180,1,141180,141190
15154877,141180,1,141180,141190
15154887,141160,4,141160,141180
15154892,141150,1,141150,141170
15154921,141150,1,141150,141170
15155143,141150,1,141150,141170
15155184,141150,2,141150,141160
15155291,141150,1,141150,141170
15155291,141160,1,141150,141160
15155291,141170,6,141150,141170
15155303,141180,3,141170,141180
15155306,141170,1,141170,141190
15155336,141180,1,141180,141190
15155351,141180,1,141180,141190
15155351,141160,5,141180,141190
15155377,141160,1,141160,141190
15155507,141180,2,141170,141180
15155510,141170,1,141170,141190
15155624,141180,2,141180,141190
15155670,141190,1,141180,141190
15155670,141200,3,141180,141190
15155670,141210,1,141180,141190
15155674,141180,1,141180,141200
15155700,141200,2,141170,141200
15155700,141210,3,141170,141200
15155703,141200,3,141200,141210
15155703,141200,1,141190,141200
15155850,141210,1,141180,141210
15155851,141200,1,141190,141200
15155854,141190,1,141190,141210
15155877,141190,1,141190,141210
15160094,141220,1,141190,141220
15160120,141220,1,141200,141220
15160186,141230,2,141200,141230
15160187,141230,3,141230,141240
15160187,141210,1,141210,141230
15160218,141230,3,141200,141230
15160218,141230,2,141230,141240
15160276,141210,1,141210,141230
15160377,141210,1,141210,141220
15160426,141200,1,141200,141220
15160426,141210,1,141200,141210
15160429,141200,1,141200,141220
15160470,141220,1,141200,141220
15160533,141220,2,141210,141220
15160536,141210,1,141210,141240
15160597,141240,4,141210,141240
15160597,141250,5,141210,141240
15160597,141250,1,141250,141260
15160600,141250,3,141230,141250
15160717,141250,1,141230,141250
15160717,141260,8,141230,141250
15160717,141270,1,141230,141250
15160804,141250,1,141250,141270
15160813,141260,1,141250,141260
15160813,141270,4,141250,141260
15160813,141280,5,141250,141260
15160813,141270,1,141270,141280
15160814,141250,1,141250,141280
15160815,141250,3,141240,141250
15160877,141250,2,141250,141270
15160886,141240,2,141240,141270
15161020,141240,1,141230,141240
15161063,141230,2,141230,141240
15161118,141230,1,141230,141250
15161298,141250,3,141230,141250
15161298,141260,3,141230,141250
15161298,141270,1,141230,141250
15161314,141260,2,141260,141270
15161377,141240,1,141240,141260
15161649,141240,3,141240,141260
15161649,141230,4,141240,141260
15161649,141220,2,141240,141260
15161649,141220,1,141210,141220
15161649,141230,1,141220,141230
15161653,141220,1,141220,141250
15161670,141240,2,141220,141240
15161673,141230,1,141230,141250
15161877,141230,1,141230,141250
15161887,141220,2,141220,141250
15161963,141220,1,141220,141240
15161963,141220,9,141210,141220
15161967,141210,1,141210,141240
15161984,141240,1,141220,141240
15162020,141240,1,141230,141240
15162047,141230,1,141230,141240
15162051,141220,1,141220,141240
15162051,141210,4,141220,141240
15162051,141200,1,141220,141240
15162367,141220,1,141200,141220
15162377,141200,1,141200,141230
15162578,141220,3,141220,141230
15162578,141220,7,141220,141230
15162591,141200,1,141200,141220
15162597,141220,1,141200,141220
15162630,141200,1,141200,141220
15162870,141200,1,141200,141220
15162877,141200,1,141200,141220
15162877,141200,1,141190,141200
15162888,141210,1,141200,141210
15162891,141200,1,141200,141220
15162936,141200,1,141200,141220
15163000,141200,1,141200,141220
15163022,141200,1,141200,141220
15163049,141220,1,141200,141220
15163105,141200,1,141200,141220
15163248,141200,1,141200,141220
15163248,141190,3,141200,141220
15163248,141190,6,141180,141190
15163252,141190,1,141190,141220
15163259,141190,3,141190,141220
15163275,141210,1,141180,141210
15163377,141190,1,141190,141210
15163576,141170,1,141170,141190
15163705,141190,1,141180,141190
15163705,141200,2,141200,141210
15163705,141210,2,141190,141210
15163708,141190,1,141190,141220
15163732,141210,1,141180,141210
15163807,141190,1,141190,141210
15163851,141170,1,141170,141190
15163877,141170,1,141170,141190
15163907,141160,4,141160,141190
15163952,141170,2,141160,141170
15163953,141170,1,141170,141190
15163977,141170,1,141170,141190
15163981,141170,1,141170,141190
15164032,141180,1,141170,141180
15164208,141170,1,141170,141180
15164208,141160,1,141160,141170
15164208,141160,1,141150,141160
15164212,141160,1,141160,141170
15164238,141170,1,141160,141170
15164241,141160,1,141160,141180
15164291,141160,1,141160,141170
15164294,141150,1,141150,141160
15164377,141150,1,141150,141160
15164380,141150,1,141150,141160
15164403,141150,1,141150,141160
15164424,141150,1,141150,141160
15164428,141150,2,141150,141160
15164435,141160,1,141150,141160
15164510,141150,4,141150,141170
15164851,141160,1,141160,141180
15164851,141150,5,141160,141180
15164854,141150,2,141150,141170
15164877,141150,2,141150,141170
15164884,141170,1,141150,141170
15165248,141180,2,141170,141180
15165248,141180,1,141170,141180
15165251,141170,1,141170,141190
15165252,141170,1,141170,141190
15165275,141180,2,141170,141180
15165278,141170,2,141170,141190
15165377,141160,1,141160,141190
15165877,141170,1,141170,141190
15165893,141190,1,141170,141190
15165895,141170,1,141170,141190
15170089,141190,2,141180,141190
15170093,141190,1,141190,141200
15170113,141200,1,141180,141200
15170256,141190,1,141190,141200
15170377,141180,1,141180,141200
15170576,141200,2,141190,141200
15170579,141190,1,141190,141210
15170582,141190,1,141190,141210
15170582,141180,1,141190,141210
15170603,141210,1,141180,141210
15170714,141180,1,141180,141200
15170877,141180,1,141180,141200
15170877,141180,1,141170,141180
15170877,141190,1,141170,141190
15170880,141180,1,141180,141200
15170901,141200,2,141180,141200
15170901,141210,4,141180,141210
15170902,141220,2,141200,141220
15170902,141230,3,141220,141230
15170904,141220,2,141220,141240
15170910,141210,1,141210,141230
15170926,141220,1,141200,141220
15170930,141200,1,141200,141230
15170933,141200,1,141200,141230
15170935,141220,1,141200,141220
15170936,141200,2,141200,141220
15170943,141220,1,141190,141220
15170945,141200,4,141200,141220
15171020,141220,2,141190,141220
15171023,141200,2,141200,141230
15171314,141220,2,141210,141220
15171318,141210,1,141210,141230
15171377,141210,1,141210,141230
15171547,141210,1,141210,141230
15171564,141210,1,141210,141230
15171651,141200,1,141200,141220
15171651,141190,5,141200,141220
15171654,141190,1,141190,141220
15171654,141180,2,141190,141220
15171742,141200,1,141180,141200
15171867,141200,1,141190,141200
15171877,141190,1,141190,141200
15171913,141190,1,141190,141210
15172020,141190,1,141190,141210
15172025,141210,2,141180,141210
15172039,141210,1,141190,141210
